,0
62889,0
62890,1
62891,0
62892,0
62893,0
62894,0
62895,0
62896,0
62897,1
62898,0
62899,1
62900,0
62901,0
62902,0
62903,0
62904,0
62905,0
62906,0
62907,0
62908,0
62909,0
62910,0
62911,0
62912,0
62913,0
62914,0
62915,2
62916,0
62917,0
62918,0
62919,0
62920,0
62921,0
62922,0
62923,0
62924,1
62925,5
62926,0
62927,0
62928,1
62929,0
62930,0
62931,2
62932,0
62933,0
62934,2
62935,0
62936,0
62937,0
62938,2
62939,0
62940,3
62941,2
62942,1
62943,1
62944,0
62945,1
62946,0
62947,0
62948,0
62949,2
62950,0
62951,0
62952,1
62953,0
62954,0
62955,0
62956,0
62957,0
62958,1
62959,0
62960,0
62961,0
62962,0
62963,0
62964,0
62965,0
62966,0
62967,0
62968,0
62969,0
62970,0
62971,0
62972,0
62973,0
62974,0
62975,1
62976,1
62977,0
62978,0
62979,0
62980,0
62981,0
62982,0
62983,1
62984,1
62985,3
62986,1
62987,0
62988,0
62989,1
62990,2
62991,0
62992,0
62993,1
62994,0
62995,0
62996,0
62997,0
62998,0
62999,0
63000,0
63001,1
63002,1
63003,0
63004,0
63005,0
63006,0
63007,0
63008,0
63009,0
63010,0
63011,0
63012,0
63013,0
63014,0
63015,1
63016,0
63017,0
63018,0
63019,1
63020,1
63021,0
63022,1
63023,0
63024,0
63025,1
63026,2
63027,0
63028,0
63029,0
63030,1
63031,0
63032,1
63033,1
63034,1
63035,0
63036,0
63037,0
63038,0
63039,0
63040,0
63041,1
63042,0
63043,0
63044,0
63045,0
63046,1
63047,0
63048,3
63049,1
63050,1
63051,0
63052,0
63053,0
63054,0
63055,0
63056,1
63057,0
63058,0
63059,0
63060,0
63061,0
63062,0
63063,0
63064,0
63065,0
63066,0
63067,0
63068,0
63069,0
63070,1
63071,0
63072,1
63073,0
63074,0
63075,0
63076,0
63077,0
63078,0
63079,0
63080,0
63081,0
63082,2
63083,0
63084,0
63085,0
63086,0
63087,0
63088,0
63089,0
63090,0
63091,1
63092,0
63093,0
63094,0
63095,0
63096,0
63097,0
63098,1
63099,0
63100,0
63101,1
63102,0
63103,0
63104,0
63105,0
63106,1
63107,0
63108,0
63109,0
63110,0
63111,0
63112,0
63113,0
63114,0
63115,1
63116,0
63117,0
63118,0
63119,0
63120,0
63121,0
63122,0
63123,0
63124,0
63125,0
63126,0
63127,0
63128,0
63129,1
63130,0
63131,0
63132,3
63133,0
63134,0
63135,0
63136,0
63137,0
63138,1
63139,1
63140,0
63141,2
63142,0
63143,0
63144,0
63145,1
63146,0
63147,0
63148,0
63149,1
63150,1
63151,0
63152,0
63153,0
63154,0
63155,0
63156,0
63157,0
63158,1
63159,0
63160,0
63161,1
63162,0
63163,0
63164,0
63165,0
63166,1
63167,0
63168,0
63169,1
63170,0
63171,0
63172,0
63173,0
63174,0
63175,0
63176,0
63177,1
63178,1
63179,1
63180,2
63181,0
63182,0
63183,2
63184,1
63185,0
63186,0
63187,0
63188,0
63189,0
63190,0
63191,0
63192,0
63193,0
63194,0
63195,0
63196,0
63197,0
63198,0
63199,1
63200,0
63201,0
63202,2
63203,0
63204,1
63205,3
63206,0
63207,1
63208,1
63209,1
63210,0
63211,0
63212,0
63213,0
63214,0
63215,0
63216,0
63217,0
63218,0
63219,0
63220,0
63221,0
63222,0
63223,0
63224,0
63225,0
63226,0
63227,0
63228,1
63229,0
63230,0
63231,2
63232,2
63233,1
63234,0
63235,0
63236,0
63237,1
63238,0
63239,0
63240,1
63241,0
63242,1
63243,0
63244,0
63245,0
63246,0
63247,1
63248,0
63249,0
63250,0
63251,0
63252,1
63253,0
63254,0
63255,0
63256,1
63257,0
63258,0
63259,1
63260,2
63261,0
63262,1
63263,0
63264,1
63265,0
63266,0
63267,1
63268,0
63269,1
63270,0
63271,1
63272,1
63273,0
63274,1
63275,0
63276,1
63277,2
63278,1
63279,0
63280,0
63281,0
63282,1
63283,1
63284,1
63285,2
63286,0
63287,0
63288,0
63289,0
63290,0
63291,0
63292,0
63293,0
63294,0
63295,0
63296,0
63297,0
63298,0
63299,0
63300,0
63301,0
63302,0
63303,0
63304,0
63305,2
63306,1
63307,0
63308,0
63309,0
63310,0
63311,0
63312,0
63313,0
63314,0
63315,0
63316,0
63317,0
63318,0
63319,0
63320,0
63321,0
63322,0
63323,0
63324,0
63325,0
63326,0
63327,0
63328,0
63329,0
63330,1
63331,0
63332,0
63333,0
63334,0
63335,0
63336,0
63337,0
63338,0
63339,0
63340,1
63341,0
63342,0
63343,0
63344,0
63345,1
63346,1
63347,1
63348,1
63349,3
63350,1
63351,0
63352,0
63353,0
63354,0
63355,0
63356,1
63357,0
63358,0
63359,3
63360,4
63361,1
63362,2
63363,2
63364,1
63365,0
63366,0
63367,0
63368,0
63369,0
63370,0
63371,0
63372,0
63373,0
63374,0
63375,0
63376,1
63377,0
63378,0
63379,0
63380,0
63381,0
63382,0
63383,0
63384,0
63385,0
63386,0
63387,0
63388,0
63389,0
63390,0
63391,0
63392,0
63393,0
63394,0
63395,0
63396,0
63397,1
63398,0
63399,0
63400,0
63401,1
63402,0
63403,0
63404,0
63405,0
63406,0
63407,0
63408,0
63409,0
63410,2
63411,1
63412,0
63413,1
63414,0
63415,0
63416,0
63417,0
63418,0
63419,0
63420,0
63421,0
63422,0
63423,0
63424,0
63425,0
63426,0
63427,0
63428,0
63429,0
63430,0
63431,0
63432,1
63433,0
63434,0
63435,0
63436,0
63437,0
63438,0
63439,0
63440,0
63441,0
63442,0
63443,0
63444,0
63445,0
63446,0
63447,0
63448,0
63449,0
63450,0
63451,0
63452,0
63453,0
63454,0
63455,0
63456,0
63457,0
63458,0
63459,0
63460,0
63461,0
63462,0
63463,0
63464,0
63465,0
63466,0
63467,0
63468,0
63469,0
63470,0
63471,0
63472,0
63473,0
63474,0
63475,0
63476,0
63477,0
63478,1
63479,0
63480,0
63481,0
63482,0
63483,0
63484,0
63485,0
63486,0
63487,0
63488,1
63489,0
63490,0
63491,0
63492,1
63493,0
63494,1
63495,0
63496,0
63497,0
63498,0
63499,0
63500,0
63501,0
63502,0
63503,0
63504,0
63505,0
63506,0
63507,0
63508,0
63509,0
63510,1
63511,0
63512,0
63513,1
63514,0
63515,0
63516,0
63517,0
63518,0
63519,1
63520,2
63521,0
63522,0
63523,0
63524,0
63525,0
63526,0
63527,2
63528,4
63529,0
63530,0
63531,0
63532,0
63533,0
63534,0
63535,0
63536,0
63537,0
63538,0
63539,0
63540,0
63541,0
63542,0
63543,0
63544,0
63545,0
63546,0
63547,0
63548,0
63549,2
63550,1
63551,0
63552,0
63553,0
63554,0
63555,0
63556,0
63557,0
63558,2
63559,0
63560,0
63561,0
63562,0
63563,1
63564,0
63565,0
63566,0
63567,0
63568,0
63569,0
63570,0
63571,0
63572,0
63573,0
63574,0
63575,0
63576,0
63577,0
63578,0
63579,0
63580,0
63581,0
63582,0
63583,0
63584,0
63585,0
63586,0
63587,0
63588,0
63589,0
63590,0
63591,0
63592,1
63593,0
63594,0
63595,0
63596,0
63597,0
63598,0
63599,0
63600,0
63601,0
63602,0
63603,0
63604,0
63605,0
63606,0
63607,0
63608,0
63609,0
63610,0
63611,0
63612,0
63613,0
63614,0
63615,0
63616,0
63617,0
63618,0
63619,0
63620,0
63621,0
63622,1
63623,0
63624,0
63625,2
63626,0
63627,0
63628,0
63629,0
63630,0
63631,0
63632,0
63633,0
63634,0
63635,0
63636,0
63637,0
63638,0
63639,1
63640,0
63641,0
63642,0
63643,0
63644,0
63645,0
63646,1
63647,0
63648,0
63649,0
63650,0
63651,0
63652,0
63653,0
63654,0
63655,0
63656,0
63657,0
63658,0
63659,0
63660,0
63661,1
63662,1
63663,0
63664,1
63665,0
63666,0
63667,0
63668,0
63669,0
63670,0
63671,0
63672,1
63673,0
63674,0
63675,0
63676,0
63677,0
63678,0
63679,0
63680,0
63681,0
63682,0
63683,0
63684,0
63685,0
63686,1
63687,1
63688,0
63689,1
63690,1
63691,1
63692,0
63693,0
63694,0
63695,0
63696,1
63697,0
63698,0
63699,0
63700,1
63701,0
63702,0
63703,1
63704,2
63705,0
63706,1
63707,2
63708,2
63709,2
63710,2
63711,0
63712,0
63713,0
63714,1
63715,0
63716,0
63717,0
63718,0
63719,0
63720,0
63721,0
63722,0
63723,0
63724,0
63725,0
63726,0
63727,2
63728,0
63729,0
63730,0
63731,5
63732,4
63733,0
63734,1
63735,0
63736,1
63737,1
63738,2
63739,0
63740,0
63741,0
63742,0
63743,1
63744,0
63745,0
63746,1
63747,3
63748,1
63749,0
63750,0
63751,0
63752,0
63753,1
63754,0
63755,0
63756,0
63757,0
63758,0
63759,0
63760,0
63761,0
63762,0
63763,0
63764,0
63765,0
63766,0
63767,0
63768,0
63769,0
63770,0
63771,1
63772,0
63773,0
63774,0
63775,0
63776,0
63777,0
63778,0
63779,0
63780,0
63781,1
63782,0
63783,0
63784,2
63785,2
63786,0
63787,0
63788,0
63789,0
63790,0
63791,0
63792,0
63793,2
63794,0
63795,0
63796,0
63797,0
63798,1
63799,1
63800,0
63801,0
63802,0
63803,1
63804,0
63805,0
63806,0
63807,0
63808,0
63809,0
63810,0
63811,1
63812,0
63813,0
63814,0
63815,2
63816,0
63817,0
63818,0
63819,1
63820,3
63821,2
63822,1
63823,0
63824,0
63825,1
63826,0
63827,2
63828,2
63829,1
63830,0
63831,0
63832,2
63833,1
63834,0
63835,0
63836,0
63837,0
63838,0
63839,0
63840,1
63841,0
63842,0
63843,0
63844,0
63845,0
63846,0
63847,0
63848,0
63849,0
63850,0
63851,0
63852,0
63853,0
63854,0
63855,0
63856,0
63857,1
63858,0
63859,0
63860,0
63861,0
63862,0
63863,0
63864,0
63865,0
63866,0
63867,0
63868,0
63869,0
63870,0
63871,0
63872,1
63873,1
63874,0
63875,0
63876,1
63877,0
63878,0
63879,0
63880,0
63881,0
63882,0
63883,0
63884,0
63885,0
63886,0
63887,3
63888,0
63889,0
63890,0
63891,1
63892,0
63893,0
63894,0
63895,0
63896,0
63897,0
63898,0
63899,0
63900,0
63901,0
63902,0
63903,3
63904,3
63905,2
63906,0
63907,1
63908,1
63909,0
63910,0
63911,4
63912,0
63913,1
63914,0
63915,0
63916,1
63917,2
63918,1
63919,2
63920,2
63921,0
63922,0
63923,1
63924,1
63925,0
63926,0
63927,0
63928,0
63929,0
63930,0
63931,0
63932,0
63933,0
63934,0
63935,0
63936,0
63937,0
63938,0
63939,0
63940,0
63941,0
63942,0
63943,0
63944,0
63945,0
63946,0
63947,0
63948,0
63949,0
63950,0
63951,0
63952,0
63953,0
63954,0
63955,0
63956,0
63957,0
63958,0
63959,0
63960,0
63961,0
63962,0
63963,0
63964,0
63965,0
63966,0
63967,0
63968,0
63969,0
63970,0
63971,0
63972,0
63973,0
63974,0
63975,0
63976,0
63977,0
63978,2
63979,2
63980,0
63981,0
63982,1
63983,0
63984,0
63985,0
63986,0
63987,4
63988,0
63989,1
63990,0
63991,1
63992,1
63993,0
63994,0
63995,0
63996,4
63997,0
63998,0
63999,0
64000,0
64001,0
64002,0
64003,0
64004,0
64005,0
64006,0
64007,0
64008,0
64009,2
64010,0
64011,0
64012,4
64013,0
64014,0
64015,0
64016,0
64017,0
64018,0
64019,1
64020,0
64021,1
64022,0
64023,0
64024,0
64025,0
64026,0
64027,0
64028,0
64029,0
64030,0
64031,0
64032,0
64033,0
64034,0
64035,0
64036,0
64037,0
64038,0
64039,0
64040,0
64041,0
64042,1
64043,0
64044,0
64045,0
64046,0
64047,0
64048,0
64049,0
64050,0
64051,0
64052,0
64053,0
64054,0
64055,0
64056,0
64057,2
64058,1
64059,0
64060,0
64061,0
64062,0
64063,1
64064,0
64065,0
64066,0
64067,2
64068,0
64069,0
64070,1
64071,3
64072,1
64073,1
64074,0
64075,0
64076,0
64077,0
64078,0
64079,0
64080,1
64081,1
64082,0
64083,0
64084,0
64085,0
64086,0
64087,0
64088,1
64089,0
64090,1
64091,0
64092,0
64093,0
64094,0
64095,0
64096,0
64097,0
64098,0
64099,0
64100,0
64101,0
64102,0
64103,0
64104,0
64105,0
64106,0
64107,0
64108,0
64109,0
64110,0
64111,0
64112,0
64113,0
64114,0
64115,0
64116,0
64117,1
64118,0
64119,0
64120,0
64121,0
64122,0
64123,0
64124,0
64125,0
64126,1
64127,0
64128,0
64129,0
64130,0
64131,3
64132,1
64133,2
64134,0
64135,0
64136,0
64137,1
64138,0
64139,0
64140,0
64141,0
64142,0
64143,0
64144,0
64145,0
64146,0
64147,0
64148,0
64149,0
64150,0
64151,0
64152,0
64153,0
64154,0
64155,0
64156,0
64157,0
64158,0
64159,0
64160,0
64161,0
64162,0
64163,1
64164,1
64165,0
64166,0
64167,0
64168,0
64169,0
64170,0
64171,0
64172,0
64173,0
64174,2
64175,0
64176,0
64177,0
64178,0
64179,0
64180,0
64181,0
64182,0
64183,0
64184,0
64185,0
64186,0
64187,0
64188,0
64189,0
64190,0
64191,0
64192,0
64193,0
64194,1
64195,0
64196,0
64197,0
64198,0
64199,0
64200,0
64201,0
64202,0
64203,0
64204,0
64205,0
64206,0
64207,0
64208,1
64209,0
64210,0
64211,0
64212,0
64213,0
64214,0
64215,0
64216,0
64217,0
64218,1
64219,0
64220,0
64221,0
64222,0
64223,0
64224,1
64225,0
64226,0
64227,0
64228,0
64229,0
64230,1
64231,0
64232,0
64233,0
64234,0
64235,0
64236,0
64237,0
64238,0
64239,0
64240,0
64241,0
64242,0
64243,0
64244,1
64245,1
64246,0
64247,1
64248,0
64249,0
64250,0
64251,0
64252,0
64253,0
64254,0
64255,0
64256,0
64257,1
64258,0
64259,0
64260,0
64261,0
64262,0
64263,0
64264,1
64265,0
64266,0
64267,2
64268,0
64269,0
64270,0
64271,0
64272,0
64273,0
64274,0
64275,0
64276,0
64277,0
64278,0
64279,0
64280,0
64281,0
64282,0
64283,0
64284,0
64285,1
64286,0
64287,1
64288,1
64289,0
64290,0
64291,0
64292,1
64293,0
64294,1
64295,0
64296,0
64297,0
64298,0
64299,0
64300,0
64301,0
64302,1
64303,0
64304,0
64305,0
64306,0
64307,0
64308,0
64309,0
64310,0
64311,0
64312,1
64313,0
64314,0
64315,1
64316,0
64317,0
64318,1
64319,0
64320,0
64321,0
64322,0
64323,1
64324,0
64325,0
64326,0
64327,1
64328,0
64329,1
64330,0
64331,1
64332,0
64333,0
64334,1
64335,0
64336,1
64337,1
64338,0
64339,0
64340,0
64341,1
64342,0
64343,0
64344,0
64345,0
64346,0
64347,0
64348,0
64349,0
64350,0
64351,0
64352,0
64353,0
64354,0
64355,0
64356,0
64357,0
64358,0
64359,0
64360,0
64361,0
64362,0
64363,0
64364,1
64365,0
64366,0
64367,0
64368,0
64369,0
64370,0
64371,0
64372,0
64373,0
64374,0
64375,0
64376,0
64377,0
64378,0
64379,0
64380,0
64381,1
64382,0
64383,0
64384,0
64385,0
64386,0
64387,0
64388,0
64389,0
64390,0
64391,0
64392,0
64393,0
64394,1
64395,1
64396,0
64397,0
64398,0
64399,0
64400,0
64401,0
64402,0
64403,0
64404,0
64405,1
64406,0
64407,0
64408,0
64409,0
64410,0
64411,0
64412,0
64413,0
64414,0
64415,0
64416,0
64417,0
64418,0
64419,0
64420,0
64421,0
64422,0
64423,1
64424,0
64425,0
64426,0
64427,0
64428,0
64429,0
64430,0
64431,0
64432,2
64433,0
64434,0
64435,0
64436,0
64437,0
64438,0
64439,0
64440,1
64441,0
64442,0
64443,0
64444,0
64445,0
64446,0
64447,0
64448,1
64449,0
64450,0
64451,1
64452,0
64453,0
64454,1
64455,1
64456,0
64457,0
64458,2
64459,5
64460,0
64461,0
64462,0
64463,0
64464,0
64465,0
64466,0
64467,0
64468,0
64469,0
64470,0
64471,0
64472,0
64473,0
64474,0
64475,0
64476,0
64477,0
64478,0
64479,0
64480,0
64481,0
64482,0
64483,0
64484,0
64485,0
64486,0
64487,0
64488,0
64489,0
64490,0
64491,0
64492,0
64493,0
64494,0
64495,0
64496,0
64497,0
64498,0
64499,0
64500,0
64501,0
64502,0
64503,0
64504,0
64505,0
64506,1
64507,0
64508,0
64509,0
64510,0
64511,0
64512,0
64513,0
64514,0
64515,4
64516,1
64517,0
64518,0
64519,0
64520,0
64521,0
64522,0
64523,0
64524,1
64525,0
64526,0
64527,0
64528,0
64529,0
64530,0
64531,0
64532,0
64533,0
64534,0
64535,1
64536,0
64537,0
64538,0
64539,1
64540,0
64541,0
64542,1
64543,0
64544,0
64545,0
64546,0
64547,0
64548,2
64549,4
64550,1
64551,2
64552,0
64553,1
64554,0
64555,0
64556,0
64557,0
64558,0
64559,0
64560,0
64561,0
64562,0
64563,0
64564,0
64565,0
64566,0
64567,1
64568,0
64569,1
64570,0
64571,0
64572,0
64573,0
64574,0
64575,0
64576,0
64577,0
64578,0
64579,0
64580,0
64581,0
64582,0
64583,0
64584,0
64585,0
64586,0
64587,0
64588,0
64589,0
64590,0
64591,1
64592,0
64593,1
64594,0
64595,0
64596,0
64597,0
64598,0
64599,0
64600,0
64601,0
64602,0
64603,0
64604,0
64605,0
64606,0
64607,0
64608,0
64609,0
64610,1
64611,0
64612,0
64613,0
64614,0
64615,1
64616,1
64617,0
64618,1
64619,0
64620,1
64621,0
64622,0
64623,0
64624,0
64625,0
64626,0
64627,0
64628,0
64629,0
64630,0
64631,0
64632,0
64633,0
64634,0
64635,0
64636,0
64637,0
64638,0
64639,0
64640,0
64641,0
64642,0
64643,0
64644,0
64645,0
64646,0
64647,1
64648,0
64649,0
64650,0
64651,0
64652,0
64653,0
64654,0
64655,0
64656,0
64657,0
64658,0
64659,0
64660,0
64661,0
64662,0
64663,0
64664,0
64665,0
64666,0
64667,0
64668,0
64669,0
64670,0
64671,0
64672,0
64673,1
64674,0
64675,0
64676,0
64677,1
64678,0
64679,0
64680,0
64681,0
64682,0
64683,0
64684,0
64685,1
64686,1
64687,0
64688,0
64689,2
64690,0
64691,0
64692,0
64693,0
64694,0
64695,0
64696,0
64697,1
64698,0
64699,0
64700,0
64701,0
64702,1
64703,0
64704,0
64705,0
64706,0
64707,0
64708,0
64709,0
64710,1
64711,0
64712,0
64713,0
64714,0
64715,0
64716,0
64717,0
64718,0
64719,0
64720,1
64721,1
64722,1
64723,0
64724,0
64725,1
64726,0
64727,1
64728,0
64729,1
64730,5
64731,1
64732,2
64733,2
64734,1
64735,0
64736,0
64737,0
64738,1
64739,1
64740,0
64741,0
64742,0
64743,1
64744,0
64745,0
64746,1
64747,0
64748,0
64749,0
64750,0
64751,0
64752,0
64753,0
64754,0
64755,0
64756,1
64757,0
64758,0
64759,0
64760,0
64761,0
64762,0
64763,0
64764,0
64765,1
64766,0
64767,0
64768,0
64769,0
64770,0
64771,0
64772,0
64773,0
64774,0
64775,0
64776,0
64777,0
64778,0
64779,0
64780,0
64781,1
64782,0
64783,0
64784,0
64785,0
64786,0
64787,0
64788,0
64789,1
64790,0
64791,0
64792,0
64793,0
64794,0
64795,0
64796,0
64797,0
64798,0
64799,1
64800,0
64801,0
64802,0
64803,0
64804,0
64805,1
64806,0
64807,0
64808,0
64809,0
64810,0
64811,0
64812,0
64813,1
64814,2
64815,2
64816,0
64817,0
64818,0
64819,1
64820,0
64821,0
64822,0
64823,0
64824,0
64825,0
64826,0
64827,0
64828,1
64829,0
64830,0
64831,0
64832,1
64833,1
64834,0
64835,0
64836,1
64837,0
64838,0
64839,0
64840,0
64841,0
64842,0
64843,0
64844,0
64845,0
64846,0
64847,0
64848,0
64849,0
64850,0
64851,0
64852,0
64853,0
64854,4
64855,2
64856,0
64857,0
64858,3
64859,3
64860,0
64861,1
64862,2
64863,0
64864,1
64865,2
64866,0
64867,0
64868,0
64869,0
64870,0
64871,0
64872,0
64873,0
64874,0
64875,0
64876,0
64877,0
64878,0
64879,0
64880,0
64881,0
64882,0
64883,0
64884,0
64885,0
64886,0
64887,0
64888,0
64889,0
64890,0
64891,0
64892,0
64893,0
64894,0
64895,0
64896,0
64897,0
64898,1
64899,0
64900,1
64901,0
64902,0
64903,0
64904,1
64905,0
64906,0
64907,0
64908,0
64909,0
64910,0
64911,0
64912,0
64913,0
64914,0
64915,1
64916,0
64917,0
64918,0
64919,0
64920,0
64921,0
64922,0
64923,0
64924,0
64925,0
64926,0
64927,0
64928,0
64929,0
64930,0
64931,0
64932,0
64933,0
64934,0
64935,0
64936,1
64937,0
64938,0
64939,0
64940,0
64941,0
64942,0
64943,0
64944,0
64945,0
64946,0
64947,0
64948,0
64949,0
64950,0
64951,0
64952,0
64953,0
64954,0
64955,0
64956,0
64957,0
64958,0
64959,0
64960,0
64961,0
64962,0
64963,0
64964,0
64965,0
64966,0
64967,0
64968,0
64969,0
64970,1
64971,0
64972,0
64973,0
64974,0
64975,1
64976,0
64977,0
64978,0
64979,0
64980,0
64981,0
64982,0
64983,0
64984,0
64985,0
64986,0
64987,0
64988,0
64989,0
64990,2
64991,1
64992,0
64993,0
64994,0
64995,0
64996,0
64997,1
64998,0
64999,0
65000,0
65001,0
65002,1
65003,0
65004,0
65005,0
65006,0
65007,0
65008,0
65009,0
65010,0
65011,0
65012,0
65013,0
65014,2
65015,0
65016,0
65017,0
65018,0
65019,0
65020,0
65021,0
65022,0
65023,1
65024,0
65025,0
65026,0
65027,0
65028,0
65029,0
65030,1
65031,0
65032,0
65033,0
65034,0
65035,1
65036,0
65037,0
65038,0
65039,1
65040,0
65041,0
65042,0
65043,0
65044,0
65045,1
65046,1
65047,0
65048,0
65049,0
65050,0
65051,0
65052,0
65053,0
65054,0
65055,1
65056,0
65057,0
65058,0
65059,0
65060,0
65061,0
65062,0
65063,0
65064,1
65065,0
65066,0
65067,0
65068,0
65069,0
65070,0
65071,0
65072,0
65073,0
65074,0
65075,0
65076,0
65077,0
65078,0
65079,0
65080,1
65081,1
65082,0
65083,0
65084,0
65085,0
65086,0
65087,0
65088,0
65089,0
65090,0
65091,0
65092,0
65093,0
65094,0
65095,0
65096,0
65097,0
65098,2
65099,0
65100,0
65101,0
65102,0
65103,0
65104,0
65105,0
65106,0
65107,0
65108,0
65109,0
65110,0
65111,0
65112,0
65113,1
65114,0
65115,0
65116,0
65117,0
65118,0
65119,0
65120,0
65121,0
65122,0
65123,0
65124,1
65125,0
65126,0
65127,0
65128,0
65129,0
65130,0
65131,0
65132,0
65133,0
65134,0
65135,0
65136,0
65137,0
65138,0
65139,0
65140,0
65141,0
65142,0
65143,0
65144,0
65145,0
65146,0
65147,0
65148,1
65149,0
65150,1
65151,2
65152,2
65153,1
65154,1
65155,1
65156,0
65157,0
65158,0
65159,0
65160,0
65161,0
65162,0
65163,0
65164,0
65165,0
65166,0
65167,0
65168,0
65169,1
65170,0
65171,0
65172,0
65173,0
65174,0
65175,0
65176,0
65177,1
65178,0
65179,0
65180,0
65181,0
65182,0
65183,1
65184,0
65185,0
65186,0
65187,0
65188,0
65189,0
65190,0
65191,0
65192,0
65193,0
65194,0
65195,0
65196,0
65197,0
65198,0
65199,0
65200,0
65201,1
65202,2
65203,0
65204,1
65205,0
65206,0
65207,0
65208,0
65209,2
65210,0
65211,0
65212,0
65213,0
65214,0
65215,0
65216,0
65217,0
65218,0
65219,0
65220,0
65221,1
65222,0
65223,0
65224,0
65225,0
65226,0
65227,0
65228,1
65229,1
65230,2
65231,1
65232,0
65233,0
65234,0
65235,0
65236,0
65237,0
65238,0
65239,0
65240,2
65241,2
65242,1
65243,0
65244,0
65245,0
65246,0
65247,0
65248,0
65249,0
65250,0
65251,0
65252,0
65253,0
65254,0
65255,0
65256,0
65257,0
65258,0
65259,0
65260,0
65261,0
65262,3
65263,1
65264,0
65265,0
65266,2
65267,0
65268,0
65269,0
65270,2
65271,1
65272,1
65273,0
65274,0
65275,1
65276,0
65277,0
65278,0
65279,0
65280,2
65281,0
65282,0
65283,0
65284,1
65285,0
65286,0
65287,0
65288,0
65289,0
65290,0
65291,0
65292,0
65293,0
65294,0
65295,0
65296,0
65297,0
65298,0
65299,0
65300,0
65301,0
65302,0
65303,0
65304,0
65305,0
65306,0
65307,0
65308,0
65309,0
65310,0
65311,0
65312,0
65313,0
65314,0
65315,0
65316,0
65317,1
65318,0
65319,0
65320,1
65321,0
65322,1
65323,0
65324,0
65325,0
65326,0
65327,0
65328,0
65329,0
65330,0
65331,0
65332,0
65333,0
65334,0
65335,1
65336,0
65337,0
65338,1
65339,0
65340,3
65341,0
65342,1
65343,1
65344,1
65345,1
65346,0
65347,0
65348,1
65349,0
65350,0
65351,0
65352,0
65353,0
65354,0
65355,0
65356,2
65357,0
65358,1
65359,3
65360,0
65361,1
65362,0
65363,0
65364,0
65365,1
65366,1
65367,0
65368,0
65369,0
65370,0
65371,1
65372,0
65373,1
65374,0
65375,0
65376,0
65377,0
65378,0
65379,0
65380,0
65381,0
65382,0
65383,3
65384,2
65385,1
65386,0
65387,2
65388,4
65389,1
65390,1
65391,0
65392,0
65393,0
65394,0
65395,0
65396,0
65397,1
65398,0
65399,0
65400,1
65401,0
65402,0
65403,0
65404,0
65405,0
65406,0
65407,0
65408,2
65409,0
65410,1
65411,1
65412,1
65413,0
65414,0
65415,1
65416,1
65417,0
65418,0
65419,1
65420,0
65421,0
65422,0
65423,0
65424,0
65425,0
65426,0
65427,0
65428,0
65429,0
65430,0
65431,0
65432,0
65433,0
65434,0
65435,0
65436,0
65437,0
65438,0
65439,0
65440,1
65441,0
65442,1
65443,0
65444,0
65445,0
65446,0
65447,0
65448,1
65449,0
65450,0
65451,0
65452,0
65453,0
65454,0
65455,1
65456,0
65457,0
65458,1
65459,0
65460,1
65461,1
65462,2
65463,0
65464,0
65465,1
65466,1
65467,1
65468,2
65469,0
65470,0
65471,2
65472,0
65473,2
65474,1
65475,1
65476,3
65477,1
65478,0
65479,0
65480,0
65481,0
65482,0
65483,1
65484,0
65485,0
65486,0
65487,1
65488,1
65489,0
65490,1
65491,0
65492,0
65493,0
65494,0
65495,0
65496,0
65497,1
65498,0
65499,0
65500,1
65501,1
65502,1
65503,1
65504,0
65505,2
65506,2
65507,2
65508,0
65509,1
65510,0
65511,0
65512,0
65513,0
65514,0
65515,1
65516,0
65517,0
65518,0
65519,0
65520,0
65521,0
65522,0
65523,0
65524,0
65525,0
65526,0
65527,0
65528,0
65529,0
65530,0
65531,0
65532,0
65533,1
65534,0
65535,0
65536,0
65537,0
65538,1
65539,0
65540,0
65541,0
65542,0
65543,0
65544,0
65545,0
65546,0
65547,0
65548,2
65549,0
65550,0
65551,1
65552,0
65553,0
65554,0
65555,0
65556,0
65557,0
65558,0
65559,0
65560,0
65561,0
65562,0
65563,2
65564,0
65565,0
65566,0
65567,0
65568,0
65569,0
65570,0
65571,0
65572,1
65573,0
65574,0
65575,2
65576,0
65577,0
65578,0
65579,0
65580,1
65581,0
65582,0
65583,0
65584,2
65585,0
65586,0
65587,0
65588,0
65589,0
65590,0
65591,0
65592,1
65593,0
65594,0
65595,0
65596,0
65597,0
65598,0
65599,0
65600,0
65601,0
65602,0
65603,0
65604,0
65605,0
65606,1
65607,0
65608,0
65609,0
65610,1
65611,0
65612,0
65613,0
65614,0
65615,0
65616,0
65617,0
65618,0
65619,0
65620,0
65621,0
65622,0
65623,0
65624,0
65625,0
65626,0
65627,0
65628,0
65629,0
65630,0
65631,0
65632,0
65633,0
65634,0
65635,0
65636,0
65637,0
65638,0
65639,1
65640,0
65641,0
65642,0
65643,0
65644,0
65645,0
65646,0
65647,0
65648,0
65649,0
65650,0
65651,0
65652,0
65653,0
65654,0
65655,0
65656,1
65657,0
65658,0
65659,0
65660,0
65661,1
65662,0
65663,0
65664,0
65665,0
65666,0
65667,0
65668,0
65669,0
65670,0
65671,0
65672,1
65673,0
65674,0
65675,0
65676,0
65677,0
65678,0
65679,0
65680,0
65681,0
65682,0
65683,0
65684,0
65685,0
65686,0
65687,0
